"id","name","host_since","host_response_time","host_response_rate","host_is_superhost","host_listings_count","neighbourhood_cleansed","zipcode","latitude","longitude","property_type","room_type","accommodates","bathrooms","beds","bed_type","price","guests_included","extra_people","minimum_nights","maximum_nights","number_of_reviews","review_scores_rating","review_scores_accuracy","review_scores_cleanliness","review_scores_checkin","review_scores_communication","review_scores_location","review_scores_value","instant_bookable","cancellation_policy","reviews_per_month","descr_measure","neigh_measure","length_descr","length_rules","pos_review","neg_review","dif_review","availability","host_period"
2848239,"New 1 BD Downtown ( 1 )",2012-07-21,"within an hour",1,"f",13,"Chinatown","02111",42.3500823617558,-71.0597802062592,"Apartment","Entire home/apt",3,1,1,"Real Bed",250,2,"$20.00",3,1125,33,97,10,10,10,10,9,9,"f","strict",1.38,1,0,1000,198,2.51515151515152,0.0303030303030303,2.48484848484848,0.953424657534247,1970.79166666667
994317,"[1168-1C]Elegant 1BR - Downtown Boston",2009-07-10,"within a few hours",0.89,"f",558,"Chinatown","02111",42.3521972504987,-71.0619951001026,"Apartment","Entire home/apt",2,1,1,"Real Bed",349,1,"$0.00",3,365,4,90,9,10,10,10,10,10,"f","super_strict_30",0.09,6,0,1000,32,2.75,0,2.75,1,3077.79166666667
12428994,"Dowtown-Boston 2BR Apt.-Opera House",2015-03-30,"within a few hours",0.98,"f",749,"Chinatown","02116",42.3508007081698,-71.0616905944921,"Apartment","Entire home/apt",5,2,2,"Real Bed",199,1,"$0.00",2,1125,0,NA,NA,NA,NA,NA,NA,NA,"f","strict",NA,6,0,1000,151,NA,NA,0,0.454794520547945,988.791666666667
9921925,"Lux 1BR Apt Near Theatre District",2015-03-30,"within a few hours",0.98,"f",749,"Chinatown","02116",42.3522773819644,-71.0616884733388,"Apartment","Entire home/apt",3,1,1,"Real Bed",169,1,"$0.00",3,1125,0,NA,NA,NA,NA,NA,NA,NA,"f","strict",NA,6,0,1000,151,NA,NA,0,0.465753424657534,988.791666666667
13813380,"2-Bed & 2-Bath Apartment in the Heart of Boston!",2016-05-11,"within a day",0.9,"f",1,"Chinatown","02111",42.3523148527242,-71.0615392182926,"Apartment","Private room",2,1,1,"Real Bed",300,1,"$0.00",2,180,4,100,10,10,10,10,10,10,"f","moderate",2.4,2,0,653,3,1,0,1,0.202739726027397,580.791666666667
10116726,"Dowtown Boston 1BR Apt-Logan Airprt",2015-03-30,"within a few hours",0.98,"f",749,"Chinatown","02116",42.3516059631302,-71.0615462714704,"Apartment","Entire home/apt",3,1,1,"Real Bed",169,1,"$0.00",3,1125,1,80,8,8,8,8,8,8,"f","strict",0.14,7,0,1000,151,4,0,4,0.473972602739726,988.791666666667
10136854,"Deluxe 1BR BostonFurnished Apt.",2015-03-30,"within a few hours",0.98,"f",749,"Chinatown","02111",42.350641890254,-71.0629103767519,"Apartment","Entire home/apt",3,1,1,"Real Bed",349,1,"$0.00",3,1125,0,NA,NA,NA,NA,NA,NA,NA,"f","strict",NA,4,0,1000,151,NA,NA,0,0.320547945205479,988.791666666667
10034614,"Boston Lux 2BR Apt+ Yoga Studio",2015-03-30,"within a few hours",0.98,"f",749,"Chinatown","02111",42.3513419040039,-71.0604915822739,"Apartment","Entire home/apt",5,2,2,"Real Bed",319,1,"$0.00",15,1125,0,NA,NA,NA,NA,NA,NA,NA,"f","strict",NA,3,0,557,3,NA,NA,0,0.49041095890411,988.791666666667
14918194,"China Town Apartment",2016-07-11,"within an hour",1,"f",2,"Chinatown","02111",42.3496651303919,-71.0621952065784,"Apartment","Shared room",1,1,1,"Real Bed",100,1,"$0.00",1,1125,0,NA,NA,NA,NA,NA,NA,NA,"f","strict",NA,0,0,281,164,NA,NA,0,0.219178082191781,519.791666666667
9183638,"Spacious Downtown Apt + Courtyard",2014-04-07,"within an hour",1,"t",2,"Chinatown","02111",42.3474833224543,-71.0607964897864,"Apartment","Entire home/apt",4,2,2,"Real Bed",179,2,"$20.00",1,1125,3,100,10,10,10,10,9,10,"f","strict",0.44,6,7,1000,1000,4.33333333333333,0,4.33333333333333,0,1345.79166666667
12984748,"Lux 2BR in Chinatown w/WiFi, Gym",2013-10-14,"within a few hours",0.96,"f",313,"Chinatown","02111",42.3504252777942,-71.0596926136737,"Apartment","Entire home/apt",5,2,3,"Real Bed",289,1,"$0.00",7,1125,0,NA,NA,NA,NA,NA,NA,NA,"f","moderate",NA,5,0,1000,155,NA,NA,0,0.405479452054795,1520.79166666667
12284774,"Boston Lux Studio Apt + Yoga",2015-03-30,"within a few hours",0.98,"f",749,"Chinatown","02111",42.3507714240254,-71.0607259962361,"Apartment","Entire home/apt",3,1,1,"Real Bed",209,1,"$0.00",15,1125,0,NA,NA,NA,NA,NA,NA,NA,"f","flexible",NA,2,0,1000,3,NA,NA,0,0.564383561643836,988.791666666667
10117472,"LUX Boston 2BR Apt- Financial Dist.",2015-03-30,"within a few hours",0.98,"f",749,"Chinatown","02116",42.3513218862196,-71.0626921371449,"Apartment","Entire home/apt",5,2,2,"Real Bed",199,1,"$0.00",3,1125,0,NA,NA,NA,NA,NA,NA,NA,"f","strict",NA,6,0,1000,151,NA,NA,0,0.479452054794521,988.791666666667
11126122,"2BR Lux Apt in Downtown",2016-02-06,"within a few hours",1,"f",1,"Chinatown","02111",42.3510590097563,-71.0628915716783,"Apartment","Entire home/apt",3,1,1,"Real Bed",319,1,"$0.00",4,90,5,96,9,10,8,10,10,10,"f","strict",1.09,9,0,947,3,4.4,0,4.4,0.0794520547945206,675.791666666667
12067685,"Central sunny apt. (fun rugs)",2012-10-26,"within a day",0.9,"f",1,"Chinatown","02111",42.3494244772635,-71.0634129683402,"Apartment","Entire home/apt",4,1,1,"Real Bed",135,1,"$15.00",4,1125,2,80,8,7,8,8,9,8,"f","flexible",0.42,0,0,237,414,6,1,5,0.101369863013699,1873.79166666667
10116429,"Dowtown Boston 1BR Apt.+Indoor Pool",2015-03-30,"within a few hours",0.98,"f",749,"Chinatown","02116",42.3512546185083,-71.0612454781251,"Apartment","Entire home/apt",3,1,1,"Real Bed",169,1,"$0.00",3,1125,1,100,10,10,10,8,10,10,"f","strict",0.13,7,0,1000,151,3,0,3,0.473972602739726,988.791666666667
13943142,"Chinatown Single Bedroom",2016-07-10,"within a few hours",0.92,"f",2,"Chinatown","02111",42.3484689315437,-71.0602083993236,"Apartment","Private room",2,1,1,"Real Bed",95,1,"$0.00",1,5,2,80,10,10,8,6,10,10,"f","flexible",1.15,3,0,707,3,1.5,0,1.5,0,520.791666666667
10034113,"Boston Lux 2BR Apt + Yoga Studio",2015-03-30,"within a few hours",0.98,"f",749,"Chinatown","02111",42.3497338167816,-71.0605232110554,"Apartment","Entire home/apt",5,2,2,"Real Bed",319,1,"$0.00",15,1125,0,NA,NA,NA,NA,NA,NA,NA,"f","strict",NA,6,0,1000,3,NA,NA,0,0.49041095890411,988.791666666667
11968079,"Lux Boston 1BR Apt.- Financial Dist",2015-03-30,"within a few hours",0.98,"f",749,"Chinatown","02116",42.3523221639697,-71.0620255542009,"Apartment","Entire home/apt",3,1,1,"Real Bed",169,1,"$0.00",2,1125,0,NA,NA,NA,NA,NA,NA,NA,"f","strict",NA,7,0,1000,151,NA,NA,0,0.482191780821918,988.791666666667
4255538,"Theater District 1BR 1Bath Cityview",2014-01-13,"within an hour",1,"f",1,"Chinatown","02111",42.347099175145,-71.0626980849258,"Apartment","Entire home/apt",4,1,1,"Real Bed",287,1,"$0.00",2,1125,10,98,10,10,10,10,9,10,"f","strict",0.44,0,0,285,110,3,0,3,0.802739726027397,1429.79166666667
10033710,"Boston Lux 1BR-Apt + Yoga Studio",2015-03-30,"within a few hours",0.98,"f",749,"Chinatown","02111",42.3509485730883,-71.061113844191,"Apartment","Entire home/apt",3,1,1,"Real Bed",219,1,"$0.00",15,1125,0,NA,NA,NA,NA,NA,NA,NA,"f","strict",NA,6,0,1000,3,NA,NA,0,0.49041095890411,988.791666666667
10033322,"Boston Lux 1BR Apt + Yoga Studio",2015-03-30,"within a few hours",0.98,"f",749,"Chinatown","02111",42.3495327301612,-71.0607307798942,"Apartment","Entire home/apt",3,1,1,"Real Bed",219,1,"$0.00",15,1125,0,NA,NA,NA,NA,NA,NA,NA,"f","strict",NA,4,0,1000,148,NA,NA,0,0.49041095890411,988.791666666667
11982313,"Dowtown Boston 2BR Apt-Opera House!",2015-03-30,"within a few hours",0.98,"f",749,"Chinatown","02116",42.3509463872033,-71.0621303270723,"Apartment","Entire home/apt",5,2,2,"Real Bed",199,1,"$0.00",3,1125,0,NA,NA,NA,NA,NA,NA,NA,"f","flexible",NA,6,0,1000,151,NA,NA,0,0.479452054794521,988.791666666667
14506396,"Chinatown Bedroom",2016-08-13,"within a few hours",0.94,"f",1,"Chinatown","02111",42.348648282068,-71.0601287556764,"Apartment","Private room",2,1,1,"Real Bed",95,1,"$0.00",1,1,2,100,10,10,10,10,9,10,"f","flexible",2,2,0,490,3,6.5,0,6.5,0,486.791666666667
10261620,"Boston Lux 1BR Apt + Yoga Studio",2015-03-30,"within a few hours",0.98,"f",749,"Chinatown","02111",42.3495236773337,-71.0597263958982,"Apartment","Entire home/apt",3,1,1,"Real Bed",219,1,"$0.00",15,1125,0,NA,NA,NA,NA,NA,NA,NA,"f","strict",NA,6,0,1000,3,NA,NA,0,0.49041095890411,988.791666666667
12899321,"Kingston Street, 1bd Service Dwtwn Financial Area",2014-10-14,"within an hour",1,"f",122,"Chinatown","02111",42.351566744068,-71.0593080613562,"Apartment","Entire home/apt",3,1,1,"Real Bed",242,1,"$0.00",10,1125,0,NA,NA,NA,NA,NA,NA,NA,"f","moderate",NA,1,0,436,90,NA,NA,0,0.961643835616438,1155.79166666667
4445906,"Lux Downtown Boston 2BR Apt w/pool",2013-10-14,"within a few hours",0.96,"f",313,"Chinatown","02111",42.3515812786381,-71.061727143338,"Apartment","Entire home/apt",5,2,3,"Real Bed",389,1,"$0.00",3,1125,3,87,10,10,9,10,7,8,"f","moderate",0.63,3,3,1000,246,3.33333333333333,0,3.33333333333333,0.216438356164384,1520.79166666667
10116601,"Dowtown Boston 1BR Apt+Indoor Pool",2015-03-30,"within a few hours",0.98,"f",749,"Chinatown","02116",42.3520684901623,-71.0619446337299,"Apartment","Entire home/apt",3,1,1,"Real Bed",169,1,"$0.00",3,1125,1,100,10,10,10,10,10,10,"f","strict",0.2,7,0,1000,151,2,0,2,0.473972602739726,988.791666666667
11981674,"Dowtown Boston 2BR Apt -Opera House",2015-03-30,"within a few hours",0.98,"f",749,"Chinatown","02116",42.351015523339,-71.0629070729135,"Apartment","Entire home/apt",5,2,2,"Real Bed",199,1,"$0.00",3,1125,0,NA,NA,NA,NA,NA,NA,NA,"f","strict",NA,6,0,1000,151,NA,NA,0,0.49041095890411,988.791666666667
12949309,"Kingston Street, 2bd Service Dwtwn Financial Area",2014-10-14,"within an hour",1,"f",122,"Chinatown","02111",42.3518286056034,-71.0593418210191,"Apartment","Entire home/apt",2,2,2,"Real Bed",361,1,"$0.00",10,1125,0,NA,NA,NA,NA,NA,NA,NA,"f","moderate",NA,1,0,431,91,NA,NA,0,0.942465753424658,1155.79166666667
9261381,"Modern 1  BR Appt Downtown Boston",2015-10-28,"",NA,"f",1,"Chinatown","02111",42.3510315964081,-71.0627888663886,"Apartment","Entire home/apt",3,1,1,"Real Bed",225,1,"$0.00",1,4,0,NA,NA,NA,NA,NA,NA,NA,"f","flexible",NA,2,0,232,3,NA,NA,0,0,776.791666666667
11772497,"Spacey, cozy apartment in Downtown!",2015-07-25,"within a few hours",0.93,"f",4,"Chinatown","02111",42.3518009081088,-71.0613514355119,"Apartment","Entire home/apt",6,1,2,"Real Bed",255,1,"$0.00",1,1125,62,86,9,9,9,10,9,9,"t","strict",10.69,4,0,246,3,2.5,0.0806451612903226,2.41935483870968,0,871.791666666667
14420920,"Incredible 3-BR Condo Near Boston Common 6W3",2013-02-04,"within an hour",1,"f",307,"Chinatown","02116",42.3507423492314,-71.0627312590005,"Apartment","Entire home/apt",7,2,3,"Real Bed",119,1,"$0.00",2,1125,0,NA,NA,NA,NA,NA,NA,NA,"f","strict",NA,0,2,1000,3,NA,NA,0,0.936986301369863,1772.79166666667
12356183,"Lux Furnished Boston 1BR Apt.",2015-03-30,"within a few hours",0.98,"f",749,"Chinatown","02111",42.3517004012726,-71.060162536567,"Apartment","Entire home/apt",3,1,1,"Real Bed",219,1,"$0.00",15,1125,0,NA,NA,NA,NA,NA,NA,NA,"f","strict",NA,2,0,1000,3,NA,NA,0,0.49041095890411,988.791666666667
2722165,"Beautiful downtown loft for 4",2014-04-05,"within a few hours",0.9,"f",1,"Chinatown","02111",42.3501944839142,-71.0620556926848,"Loft","Entire home/apt",4,1,2,"Real Bed",299,4,"$25.00",2,1125,50,92,9,8,10,10,9,9,"f","strict",1.72,4,7,1000,144,2.72,0.14,2.58,0.142465753424658,1347.79166666667
14420354,"Beautiful 2BR Condo in Perfect Boston Location 6W2",2013-02-04,"within an hour",1,"f",307,"Chinatown","02116",42.3524076367025,-71.0613966177352,"Apartment","Entire home/apt",5,2,2,"Real Bed",119,1,"$0.00",2,1125,0,NA,NA,NA,NA,NA,NA,NA,"f","strict",NA,0,2,1000,3,NA,NA,0,0.967123287671233,1772.79166666667
12986016,"Lux 1BR in Chinatown w/WiFi, Gym",2013-10-14,"within a few hours",0.96,"f",313,"Chinatown","02111",42.3498902257408,-71.0606768694597,"Apartment","Entire home/apt",3,1,2,"Real Bed",199,1,"$0.00",7,1125,1,100,10,10,10,10,8,8,"f","moderate",0.42,5,0,1000,155,1,0,1,0.405479452054795,1520.79166666667
10262069,"Boston Lux 2BR Apt. + Yoga Studio",2015-03-30,"within a few hours",0.98,"f",749,"Chinatown","02111",42.3509297039733,-71.0597719555462,"Apartment","Entire home/apt",5,2,2,"Real Bed",319,1,"$0.00",15,1125,0,NA,NA,NA,NA,NA,NA,NA,"f","strict",NA,3,0,557,3,NA,NA,0,0.49041095890411,988.791666666667
14222649,"Chinatown Single Bedroom",2016-07-10,"within a few hours",0.92,"f",2,"Chinatown","02111",42.348116363319,-71.0616502401382,"Apartment","Private room",2,1,1,"Real Bed",93,0,"$5.00",1,5,2,60,10,6,6,7,8,6,"f","flexible",1.76,3,0,492,3,4.5,0,4.5,0.112328767123288,520.791666666667
13762650,"Lux 1BR in Chinatown w/WiFi, Gym",2013-10-14,"within a few hours",0.96,"f",313,"Chinatown","02111",42.3505464526597,-71.0606028504611,"Apartment","Entire home/apt",3,1,2,"Real Bed",199,1,"$0.00",7,1125,0,NA,NA,NA,NA,NA,NA,NA,"f","moderate",NA,5,0,1000,3,NA,NA,0,0.405479452054795,1520.79166666667
10117329,"LUX Boston 2BR Apt. Logan Airport",2015-03-30,"within a few hours",0.98,"f",749,"Chinatown","02116",42.3509079451331,-71.0619752916668,"Apartment","Entire home/apt",5,2,2,"Real Bed",299,1,"$0.00",3,1125,2,100,9,10,10,10,10,10,"f","strict",0.25,7,0,1000,151,7,0,7,0.49041095890411,988.791666666667
721979,"[1168-2C]Elegant 2BRs - Downtown Boston",2009-07-10,"within a few hours",0.89,"f",558,"Chinatown","02111",42.3507228576695,-71.0629373296799,"Apartment","Entire home/apt",4,2,2,"Real Bed",349,1,"$0.00",3,1125,7,97,9,10,9,9,10,9,"f","super_strict_30",0.17,6,0,1000,34,3.28571428571429,0,3.28571428571429,0.997260273972603,3077.79166666667
13624476,"Waterfront Northend Condo",2016-06-20,"within an hour",1,"f",1,"North End","02109",42.3662261914641,-71.0522503133968,"Condominium","Entire home/apt",1,1,2,"Real Bed",275,1,"$0.00",1,1125,0,NA,NA,NA,NA,NA,NA,NA,"f","flexible",NA,1,0,100,3,NA,NA,0,0.764383561643836,540.791666666667
13445221,"Great 2 bedrooms, 2 baths North End (M-G2)",2013-03-22,"within an hour",1,"f",11,"North End","02113",42.3650285696434,-71.0521615663464,"Apartment","Entire home/apt",4,2,4,"Real Bed",299,6,"$25.00",2,60,1,NA,NA,NA,NA,NA,NA,NA,"t","strict",1,7,1,1000,3,0,0,0,0.191780821917808,1726.79166666667
13059,"White Elephant Inn - Downtown! ",2009-11-02,"within an hour",1,"f",16,"North End","02110",42.3639815900066,-71.0503089596237,"Boat","Entire home/apt",10,2,6,"Real Bed",375,2,"$37.00",2,365,13,94,9,10,10,9,10,10,"f","strict",0.2,1,0,1000,427,3.92307692307692,0.230769230769231,3.69230769230769,0.912328767123288,2962.79166666667
369880,"North End Boston Studio Condo",2012-02-01,"within an hour",1,"f",3,"North End","02113",42.3660901411692,-71.0525546517861,"Apartment","Entire home/apt",4,1,2,"Real Bed",140,1,"$0.00",5,1125,16,96,10,10,10,10,10,9,"f","strict",0.66,5,0,932,39,4.5,0,4.5,0.679452054794521,2141.79166666667
822063,"Couch perfect for short stay!",2012-11-13,"",NA,"f",1,"North End","02113",42.3644286108829,-71.0560166184771,"Apartment","Shared room",1,1,1,"Real Bed",35,1,"$0.00",1,1125,0,NA,NA,NA,NA,NA,NA,NA,"f","flexible",NA,1,0,236,3,NA,NA,0,0.010958904109589,1855.79166666667
12826145,"Spacious 2 story home in Boston's North End",2015-06-13,"within a few hours",0.93,"f",1,"North End","02113",42.3646898734274,-71.0529198099158,"Apartment","Private room",2,1,1,"Real Bed",159,1,"$0.00",1,1125,4,100,10,10,10,10,10,10,"f","flexible",4,4,2,1000,3,4,0,4,0.915068493150685,913.791666666667
8555187,"bedroom in North End",2014-04-10,"within an hour",1,"f",1,"North End","02113",42.3666209323659,-71.0554342909217,"Apartment","Private room",1,1,1,"Real Bed",84,1,"$0.00",1,1125,29,95,10,9,10,10,10,10,"f","flexible",2.6,4,0,194,3,3.41379310344828,0.103448275862069,3.31034482758621,0,1342.79166666667
10704442,"Cozy Apartment with Great Views!",2016-01-19,"",NA,"f",1,"North End","02113",42.3670208346188,-71.0542089684319,"Apartment","Private room",1,1,1,"Couch",100,1,"$0.00",1,1125,0,NA,NA,NA,NA,NA,NA,NA,"f","flexible",NA,2,0,88,3,NA,NA,0,0,693.791666666667
10928093,"Modern 2 bed in Heart of North End",2015-03-15,"",NA,"f",1,"North End","02113",42.3656795684756,-71.0566609745163,"Apartment","Entire home/apt",4,1,2,"Real Bed",125,1,"$0.00",30,90,1,80,10,6,6,10,10,10,"f","flexible",0.14,0,0,246,3,2,0,2,0,1003.79166666667
9834727,"Boston's North End-""Little Italy""",2015-12-06,"within a day",1,"f",1,"North End","02113",42.3639922062172,-71.0548813277202,"Condominium","Entire home/apt",2,1,1,"Real Bed",150,2,"$25.00",2,1125,16,93,9,9,10,10,10,9,"f","strict",2.03,3,0,1000,597,3.0625,0.1875,2.875,0.235616438356164,737.791666666667
8011545,"private BR in North end, Boston",2015-08-23,"within an hour",1,"t",1,"North End","02113",42.3666277930726,-71.054509432237,"Apartment","Private room",1,1,1,"Real Bed",79,1,"$0.00",1,1125,47,98,10,10,10,10,10,10,"f","flexible",3.96,1,0,238,3,3.53191489361702,0,3.53191489361702,0,842.791666666667
14204600,"North End 2 BR | 1 BA Duplex in Little Italy",2013-10-13,"within an hour",1,"t",15,"North End","02113",42.3678468233289,-71.0530011447914,"Apartment","Entire home/apt",6,1,2,"Real Bed",320,4,"$25.00",3,30,7,94,10,9,10,10,10,9,"t","strict",5.53,7,0,1000,1000,4.85714285714286,0,4.85714285714286,0.901369863013699,1521.79166666667
10106081,"In the heart of North End, Boston.",2015-08-08,"within a few hours",1,"t",1,"North End","02113",42.3664654444147,-71.0537565556965,"Apartment","Entire home/apt",2,1,2,"Real Bed",180,2,"$0.00",2,1125,25,97,10,10,10,10,10,10,"f","strict",3.16,1,0,263,40,4.32,0.04,4.28,0.394520547945205,857.791666666667
14461498,"Cozy North End Studio",2014-08-19,"within an hour",1,"f",1,"North End","02113",42.3673258809032,-71.0547801006991,"Apartment","Entire home/apt",3,1,1,"Real Bed",150,1,"$0.00",2,1125,2,100,10,10,10,10,10,10,"f","strict",2,4,1,1000,3,5,0,5,0.616438356164384,1211.79166666667
4553903,"Stunning Luxury North End Loft!",2013-12-27,"within an hour",1,"f",2,"North End","02114",42.3656186670326,-71.0569766850338,"Apartment","Entire home/apt",3,1,2,"Real Bed",125,2,"$10.00",1,1125,140,94,10,10,10,10,10,9,"f","strict",6.37,2,0,1000,202,3.67857142857143,0.2,3.47857142857143,0.197260273972603,1446.79166666667
11648212,"North End Gem",2015-07-10,"",NA,"f",1,"North End","02113",42.3663818798125,-71.0558786828884,"Apartment","Entire home/apt",2,1,1,"Real Bed",145,1,"$0.00",1,1125,6,100,10,10,10,10,10,10,"t","flexible",0.97,0,0,236,47,1,0,1,0,886.791666666667
916123,"Old North Parlor Flat on the Court",2012-09-21,"within an hour",1,"f",13,"North End","02113",42.3672228553059,-71.0573603291176,"Apartment","Entire home/apt",2,1,1,"Real Bed",125,1,"$0.00",1,1125,281,88,9,8,10,10,10,9,"t","strict",6.83,4,3,1000,177,2.97864768683274,0.0854092526690391,2.8932384341637,0.863013698630137,1908.79166666667
10779412,"Boston North End Enchanted  Cottage",2015-03-23,"within a few hours",1,"f",1,"North End","02113",42.3686349880669,-71.0569952715058,"House","Entire home/apt",2,1,1,"Real Bed",171,1,"$0.00",7,180,0,NA,NA,NA,NA,NA,NA,NA,"f","strict",NA,3,3,1000,131,NA,NA,0,0,995.791666666667
5782221,"""La Gemma"" - a gem in the North End",2014-07-21,"within a few hours",1,"t",1,"North End","02113",42.3678203404313,-71.0532415492289,"Apartment","Entire home/apt",4,1.5,2,"Real Bed",285,1,"$0.00",2,1125,57,99,10,10,10,10,10,10,"f","flexible",4.05,6,0,1000,201,4.64912280701754,0.0175438596491228,4.63157894736842,0.410958904109589,1240.79166666667
13744821,"2BR/2ba Large North End, perfect location!",2012-03-31,"within an hour",0.8,"f",1,"North End","02113",42.3628615944923,-71.0556993203544,"Apartment","Entire home/apt",5,2,2,"Real Bed",400,4,"$50.00",1,1125,8,97,10,10,9,10,10,10,"t","moderate",3.64,14,4,1000,3,1.875,0,1.875,0.00273972602739726,2082.79166666667
12221012,"Family Friendly North End 2BR",2015-02-22,"within a day",1,"f",1,"North End","02109",42.3630127707613,-71.0517637818149,"Apartment","Entire home/apt",4,1,2,"Real Bed",400,1,"$0.00",2,1125,6,100,10,10,10,10,10,9,"f","strict",1.55,4,1,1000,1000,4.66666666666667,0,4.66666666666667,0.293150684931507,1024.79166666667
2898226,"Modern North End 1BR Apartment",2013-12-19,"within an hour",1,"f",1,"North End","02109",42.3645438461605,-71.0532689723936,"Apartment","Entire home/apt",3,1,2,"Real Bed",210,1,"$0.00",3,1125,130,87,9,8,9,9,10,9,"f","moderate",4.69,6,0,1000,135,2.73076923076923,0.0846153846153846,2.64615384615385,0.172602739726027,1454.79166666667
12843196,"North End Gem",2016-04-09,"within an hour",1,"f",2,"North End","02113",42.3654314338239,-71.0573514079298,"Apartment","Entire home/apt",8,1.5,5,"Real Bed",350,4,"$25.00",2,29,2,100,9,9,10,10,10,8,"f","strict",0.92,3,2,1000,210,3.5,0,3.5,0.89041095890411,612.791666666667
13478348,"Cozy 2BD North End apt",2016-06-10,"within a few hours",1,"f",1,"North End","02113",42.3642435138475,-71.0561753825237,"Apartment","Entire home/apt",3,1,1,"Real Bed",182,2,"$10.00",3,6,10,98,10,10,10,10,9,10,"f","strict",4.29,3,1,1000,287,3.1,0,3.1,0.0164383561643836,550.791666666667
14104621,"Simple, comfortable and convenient",2016-07-20,"within an hour",1,"f",1,"North End","02113",42.3659185235361,-71.0531419142005,"Apartment","Entire home/apt",2,1,1,"Real Bed",200,1,"$0.00",1,1125,1,100,10,10,10,10,10,10,"t","flexible",1,2,0,256,3,5,0,5,0.00821917808219178,510.791666666667
14857923,"2 Bedroom North End, Walk to Everything, Cozy!",2014-09-10,"within an hour",0.99,"f",30,"North End","02113",42.365929322322,-71.0566025514769,"Apartment","Entire home/apt",5,1,2,"Real Bed",260,4,"$40.00",1,1125,0,NA,NA,NA,NA,NA,NA,NA,"f","strict",NA,0,0,312,49,NA,NA,0,0.942465753424658,1189.79166666667
12269155,"Boston Apartment (North End)",2016-04-06,"within an hour",1,"t",1,"North End","02113",42.3652005459484,-71.0582346720832,"Apartment","Entire home/apt",2,1,1,"Real Bed",200,1,"$0.00",1,1125,55,97,10,10,10,10,10,10,"t","flexible",11.3,1,0,693,3,4,0.0545454545454545,3.94545454545455,0.863013698630137,615.791666666667
